                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    126,                0.24445,                0.20578,                0.88317,                0.97311,                0.97704,                0.96348,                0.91907,                0.39856,                0.20774,                 1.2265,             0.00084844,             0.00084844,             0.00084844
                    127,                 0.2275,                0.19341,                0.87161,                0.97412,                0.97704,                0.96643,                0.91476,                0.42021,                0.22118,                 1.2805,             0.00084184,             0.00084184,             0.00084184
                    128,                0.23186,                0.19849,                0.87512,                0.97043,                0.97704,                0.96573,                0.91972,                 0.4188,                0.21814,                 1.2611,             0.00083523,             0.00083523,             0.00083523
                    129,                0.22387,                0.19387,                0.86703,                0.97097,                0.97449,                0.96496,                 0.9125,                0.40162,                0.19776,                 1.2403,             0.00082863,             0.00082863,             0.00082863
                    130,                0.23918,                0.20497,                0.88331,                0.97408,                0.97449,                0.96522,                0.92113,                0.38489,                0.19248,                 1.2192,             0.00082203,             0.00082203,             0.00082203
                    131,                0.23658,                0.19931,                0.88225,                0.97364,                0.97449,                0.96588,                0.92072,                 0.3913,                 0.1933,                 1.2345,             0.00081543,             0.00081543,             0.00081543
                    132,                0.23378,                0.19321,                0.87652,                0.97182,                0.97675,                0.96259,                0.91636,                0.43041,                 0.2125,                 1.2804,             0.00080883,             0.00080883,             0.00080883
                    133,                0.23092,                0.19055,                0.88056,                0.97509,                0.97233,                0.96326,                0.91323,                0.41376,                0.20122,                 1.2523,             0.00080223,             0.00080223,             0.00080223
                    134,                0.22872,                0.18744,                0.86902,                0.97238,                0.97332,                0.97911,                0.92173,                0.41264,                 0.1961,                 1.2538,             0.00079563,             0.00079563,             0.00079563
                    135,                0.23055,                0.19062,                 0.8705,                0.97201,                0.97652,                0.96261,                 0.9081,                0.39445,                0.20457,                 1.2449,             0.00078902,             0.00078902,             0.00078902
                    136,                0.22825,                0.19869,                 0.8773,                0.96294,                0.97704,                0.96726,                0.92396,                0.40717,                0.22174,                 1.2629,             0.00078242,             0.00078242,             0.00078242
                    137,                0.23007,                0.19461,                0.87029,                0.96524,                0.97489,                0.96603,                0.92387,                0.40761,                0.20915,                 1.2548,             0.00077582,             0.00077582,             0.00077582
                    138,                0.21891,                0.18566,                0.86268,                0.96833,                0.97662,                0.96538,                0.92266,                0.40678,                0.20627,                 1.2669,             0.00076922,             0.00076922,             0.00076922
                    139,                0.22716,                0.19224,                0.86907,                0.97402,                0.97659,                0.96359,                 0.9091,                0.42743,                 0.2117,                 1.2891,             0.00076262,             0.00076262,             0.00076262
                    140,                0.22318,                0.19296,                0.86978,                0.97461,                0.97613,                0.96635,                0.91977,                 0.4297,                0.20424,                 1.2904,             0.00075602,             0.00075602,             0.00075602
                    141,                0.23276,                0.19339,                0.86665,                0.97172,                  0.976,                0.96559,                0.92784,                0.43083,                 0.1979,                 1.2673,             0.00074942,             0.00074942,             0.00074942
                    142,                0.23491,                0.19386,                0.87135,                0.97555,                0.97449,                 0.9655,                0.92788,                0.41856,                0.20889,                 1.2547,             0.00074282,             0.00074282,             0.00074282
                    143,                0.21419,                0.18265,                0.86404,                0.97305,                 0.9763,                0.96607,                0.91296,                0.42391,                0.19989,                 1.2528,             0.00073621,             0.00073621,             0.00073621
                    144,                0.22144,                   0.19,                0.86666,                 0.9745,                 0.9733,                0.96611,                0.91924,                  0.435,                0.20526,                 1.2874,             0.00072961,             0.00072961,             0.00072961
                    145,                0.22674,                0.18842,                0.87579,                 0.9737,                0.97449,                0.96482,                0.92908,                0.41537,                0.22192,                 1.2839,             0.00072301,             0.00072301,             0.00072301
                    146,                0.21833,                0.19046,                0.86988,                0.97369,                0.97673,                0.96304,                0.91621,                0.42029,                0.21291,                 1.2613,             0.00071641,             0.00071641,             0.00071641
                    147,                0.22496,                 0.1937,                0.86377,                0.97003,                0.97489,                0.96334,                0.92177,                0.40628,                0.24518,                 1.2604,             0.00070981,             0.00070981,             0.00070981
                    148,                 0.2161,                0.18689,                0.85662,                0.97423,                0.97678,                0.96582,                0.93177,                0.41366,                0.19589,                 1.2586,             0.00070321,             0.00070321,             0.00070321
                    149,                0.21926,                0.18738,                0.86466,                0.97106,                0.97666,                 0.9718,                0.93733,                0.42431,                0.22303,                 1.2956,             0.00069661,             0.00069661,             0.00069661
                    150,                0.22014,                0.18527,                0.86168,                0.97461,                0.97639,                0.98183,                0.94647,                0.40618,                0.22732,                  1.269,                0.00069,                0.00069,                0.00069
                    151,                0.21974,                0.18344,                0.86916,                0.97447,                0.97361,                0.96664,                0.92099,                0.40642,                0.20827,                 1.2554,              0.0006834,              0.0006834,              0.0006834
                    152,                0.21433,                0.18116,                0.86606,                0.97653,                0.97323,                0.97719,                0.93747,                0.40812,                0.21285,                 1.2695,              0.0006768,              0.0006768,              0.0006768
                    153,                0.22136,                0.18562,                0.86502,                0.97586,                0.97449,                0.96665,                0.93065,                0.43328,                0.23449,                 1.2792,              0.0006702,              0.0006702,              0.0006702
